Function                                                                                                                                                                                                                                                          CPU Time  CPU Time:Effective Time  CPU Time:Effective Time:Idle  CPU Time:Effective Time:Poor  CPU Time:Effective Time:Ok  CPU Time:Effective Time:Ideal  CPU Time:Effective Time:Over  CPU Time:Spin Time  CPU Time:Spin Time:Imbalance or Serial Spinning  CPU Time:Spin Time:Lock Contention  CPU Time:Spin Time:Other  CPU Time:Overhead Time  CPU Time:Overhead Time:Creation  CPU Time:Overhead Time:Scheduling  CPU Time:Overhead Time:Reduction  CPU Time:Overhead Time:Atomics  CPU Time:Overhead Time:Other  Module                   Function (Full)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Source File       Start Address     
[Import thunk make_dp_periodic]                                                                                                                                                                                                                                     0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  [Import thunk make_dp_periodic(float*)]                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x153400          
[Import thunk erfcf]                                                                                                                                                                                                                                                0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  [Import thunk erfcf]                                                                                                                                                                                                                                                                                                                                                                                                                                                                           [Unknown]         0x15c4d0          
t1fv_4                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1fv_4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x1244bf0         
t1_16                                                                                                                                                                                                                                                               0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1_16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Unknown]         0x10f99c0         
fftwf_execute_dft_c2r                                                                                                                                                                                                                                               0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_execute_dft_c2r                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Unknown]         0x10dadf0         
gmx_fft_many_1d_real                                                                                                                                                                                                                                                0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx_fft_many_1d_real(gmx_fft*, gmx_fft_direction, void*, void*)                                                                                                                                                                                                                                                                                                                                                                                                                                [Unknown]         0xffeb20          
apply_iter                                                                                                                                                                                                                                                          0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  apply_iter                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Unknown]         0x111b2b0         
fftwf_mktensor                                                                                                                                                                                                                                                      0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_mktensor                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [Unknown]         0x10e0ff0         
t1fuv_2                                                                                                                                                                                                                                                             0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1fuv_2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x12af1e0         
n1bv_16                                                                                                                                                                                                                                                             0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x11a4cd0         
n1bv_10                                                                                                                                                                                                                                                             0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_10                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x1269a40         
t2fv_10                                                                                                                                                                                                                                                             0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t2fv_10                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x12bf0c0         
q1bv_2                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  q1bv_2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x12f46e0         
apply_before                                                                                                                                                                                                                                                        0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  apply_before                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Unknown]         0x1117650         
n1bv_2                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x11a51e0         
n1fv_7                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x121d0d0         
t1bv_5                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1bv_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x12ff8c0         
t3bv_20                                                                                                                                                                                                                                                             0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t3bv_20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x1258100         
mkplan                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  mkplan                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x11165c0         
gmx_pme_do._omp_fn.1                                                                                                                                                                                                                                                0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx_pme_do._omp_fn.1                                                                                                                                                                                                                                                                                                                                                                                                                                                                           [Unknown]         0x2272a0          
t2bv_4                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t2bv_4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x11e3ff0         
fftwf_tensor_compress_contiguous                                                                                                                                                                                                                                    0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_tensor_compress_contiguous                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Unknown]         0x10e1700         
t2bv_4                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t2bv_4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x124d390         
fftwf_tensor_destroy2                                                                                                                                                                                                                                               0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_tensor_destroy2                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Unknown]         0x10e1ac0         
t1buv_7                                                                                                                                                                                                                                                             0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1buv_7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x11cd390         
apply_tiled                                                                                                                                                                                                                                                         0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  apply_tiled                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Unknown]         0x111b3e0         
t1fuv_2                                                                                                                                                                                                                                                             0.010s                   0.010s                            0s                        0.010s                          0s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1fuv_2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x1302940         
get_pme_ener_vir_q                                                                                                                                                                                                                                                  0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  get_pme_ener_vir_q(pme_solve_work_t*, int, float*, float (*)[3])                                                                                                                                                                                                                                                                                                                                                                                                                               [Unknown]         0x213e90          
t1fv_2                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1fv_2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x13050a0         
t1bv_5                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1bv_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x11d23b0         
ts_okp                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  ts_okp                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x133bed0         
n2fv_14                                                                                                                                                                                                                                                             0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n2fv_14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]         0x11bb7b0         
t3fv_5                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t3fv_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x11f70d0         
constrained_atom_sigma2                                                                                                                                                                                                                                             0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  constrained_atom_sigma2(float, atom_nonbonded_kinetic_prop_t const*, float*, float*)                                                                                                                                                                                                                                                                                                                                                                                                           [Unknown]         0xedc7c0          
t2bv_4                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t2bv_4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]         0x130f680         
